journey_id,channel,attributed_revenue,attributed_conversions,model
2443,Video,13.69373228490983,0.25,Linear
2443,Display,13.69373228490983,0.25,Linear
2443,Affiliate,13.69373228490983,0.25,Linear
2443,Paid Search,13.69373228490983,0.25,Linear
2444,Paid Social,15.931851441822996,0.2,Linear
2444,Paid Search,63.727405767291984,0.8,Linear
2445,Video,97.64909316389846,0.6666666666666666,Linear
2445,Paid Search,48.82454658194923,0.3333333333333333,Linear
2446,Video,36.41265016891084,0.3333333333333333,Linear
2446,Paid Social,36.41265016891084,0.3333333333333333,Linear
2446,Display,18.20632508445542,0.1666666666666666,Linear
2446,Paid Search,18.20632508445542,0.1666666666666666,Linear
2447,Paid Social,29.577187881180944,0.2857142857142857,Linear
2447,Paid Search,59.15437576236189,0.5714285714285714,Linear
2447,Video,14.788593940590472,0.1428571428571428,Linear
2448,Paid Search,88.55540078675295,0.8571428571428571,Linear
2448,Video,14.759233464458829,0.1428571428571428,Linear
2449,Video,26.497505509263416,0.25,Linear
2449,Paid Search,26.497505509263416,0.25,Linear
2449,Paid Social,13.248752754631708,0.125,Linear
2449,Display,39.74625826389512,0.375,Linear
2450,Video,50.64541862576783,0.5,Linear
2450,Paid Social,50.64541862576783,0.5,Linear
2451,Paid Social,70.80686538861482,0.6666666666666666,Linear
2451,Paid Search,35.40343269430741,0.3333333333333333,Linear
2452,Display,51.79815330442069,0.75,Linear
2452,Video,17.266051101473565,0.25,Linear
2453,Display,105.87116216582992,1.0,Linear
2454,Paid Search,31.837688916364165,0.25,Linear
2454,Paid Social,31.837688916364165,0.25,Linear
2454,Display,31.837688916364165,0.25,Linear
2454,Email,31.837688916364165,0.25,Linear
2455,Paid Search,75.26132649478286,0.5714285714285714,Linear
2455,Display,37.63066324739143,0.2857142857142857,Linear
2455,Video,18.81533162369572,0.1428571428571428,Linear
2456,Paid Search,33.51436953672902,0.375,Linear
2456,Video,33.51436953672902,0.375,Linear
2456,Affiliate,11.171456512243006,0.125,Linear
2456,Paid Social,11.171456512243006,0.125,Linear
2457,Display,60.3456780559128,0.8333333333333333,Linear
2457,Paid Search,12.06913561118256,0.1666666666666666,Linear
2458,Display,40.56296602284768,0.4,Linear
2458,Paid Search,40.56296602284768,0.4,Linear
2458,Paid Social,20.28148301142384,0.2,Linear
2459,Video,43.92865135822736,0.375,Linear
2459,Paid Search,29.28576757215157,0.25,Linear
2459,Display,29.28576757215157,0.25,Linear
2459,Paid Social,14.642883786075789,0.125,Linear
2460,Paid Social,25.86693931449348,0.3333333333333333,Linear
2460,Paid Search,51.733878628986965,0.6666666666666666,Linear
2461,Paid Search,33.2434498794017,0.4,Linear
2461,Paid Social,49.86517481910255,0.6000000000000001,Linear
2462,Paid Search,44.937019690488576,1.0,Linear
2463,Paid Search,46.82408461538164,0.4,Linear
2463,Paid Social,46.82408461538164,0.4,Linear
2463,Display,23.412042307690815,0.2,Linear
2464,Video,55.4912180952794,0.5,Linear
2464,Paid Search,55.4912180952794,0.5,Linear
2465,Paid Social,35.7631778859773,0.4,Linear
2465,Video,17.88158894298865,0.2,Linear
2465,Paid Search,17.88158894298865,0.2,Linear
2465,Display,17.88158894298865,0.2,Linear
2466,Paid Search,109.381120239044,1.0,Linear
2467,Paid Social,106.44162749761924,1.0,Linear
2468,Video,92.3122485418932,1.0,Linear
2469,Paid Social,15.200623435176892,0.25,Linear
2469,Paid Search,30.401246870353784,0.5,Linear
2469,Video,15.200623435176892,0.25,Linear
2470,Video,49.14000575660288,0.5,Linear
2470,Display,24.57000287830144,0.25,Linear
2470,Paid Social,24.57000287830144,0.25,Linear
2471,Display,41.64095739670248,0.5,Linear
2471,Paid Social,41.64095739670248,0.5,Linear
2472,Display,83.83167858214601,0.6666666666666666,Linear
2472,Video,41.915839291073006,0.3333333333333333,Linear
2473,Paid Search,95.111778481489,1.0,Linear
2474,Paid Social,35.46654085525287,0.3333333333333333,Linear
2474,Paid Search,35.46654085525287,0.3333333333333333,Linear
2474,Display,17.733270427626437,0.1666666666666666,Linear
2474,Video,17.733270427626437,0.1666666666666666,Linear
2475,Paid Search,21.178005676843703,0.2857142857142857,Linear
2475,Video,42.35601135368741,0.5714285714285714,Linear
2475,Paid Social,10.589002838421852,0.1428571428571428,Linear
2476,Affiliate,20.21313605322376,0.1666666666666666,Linear
2476,Paid Social,20.21313605322376,0.1666666666666666,Linear
2476,Display,20.21313605322376,0.1666666666666666,Linear
2476,Paid Search,40.42627210644752,0.3333333333333333,Linear
2476,Video,20.21313605322376,0.1666666666666666,Linear
2477,Paid Search,21.78813830051665,0.375,Linear
2477,Video,7.262712766838884,0.125,Linear
2477,Paid Social,14.525425533677767,0.25,Linear
2477,Display,14.525425533677767,0.25,Linear
2478,Video,104.5429780260122,1.0,Linear
2479,Paid Search,63.486790012765645,0.75,Linear
2479,Video,21.16226333758855,0.25,Linear
2480,Display,14.947881733503474,0.1428571428571428,Linear
2480,Paid Social,44.84364520051042,0.4285714285714285,Linear
2480,Paid Search,29.895763467006947,0.2857142857142857,Linear
2480,Video,14.947881733503474,0.1428571428571428,Linear
2481,Paid Social,28.72384677603804,0.2857142857142857,Linear
2481,Video,43.08577016405705,0.4285714285714285,Linear
2481,Paid Search,28.72384677603804,0.2857142857142857,Linear
2482,Display,15.08513883972478,0.125,Linear
2482,Paid Search,75.4256941986239,0.625,Linear
2482,Paid Social,30.17027767944956,0.25,Linear
2483,Display,44.03738989369468,0.5,Linear
2483,Paid Search,22.01869494684734,0.25,Linear
2483,Video,22.01869494684734,0.25,Linear
2484,Paid Search,12.28675029645084,0.125,Linear
2484,Display,36.860250889352514,0.375,Linear
2484,Paid Social,36.860250889352514,0.375,Linear
2484,Email,12.28675029645084,0.125,Linear
2485,Paid Social,33.948081295436296,0.4285714285714285,Linear
2485,Display,22.632054196957533,0.2857142857142857,Linear
2485,Email,11.316027098478768,0.1428571428571428,Linear
2485,Paid Search,11.316027098478768,0.1428571428571428,Linear
2486,Paid Search,20.82442400816857,0.2,Linear
2486,Video,41.64884801633714,0.4,Linear
2486,Display,41.64884801633714,0.4,Linear
2487,Paid Search,27.070421432922,0.2857142857142857,Linear
2487,Email,13.535210716461,0.1428571428571428,Linear
2487,Video,40.605632149383,0.4285714285714285,Linear
2487,Affiliate,13.535210716461,0.1428571428571428,Linear
2488,Paid Search,25.596178057065124,0.25,Linear
2488,Paid Social,25.596178057065124,0.25,Linear
2488,Display,25.596178057065124,0.25,Linear
2488,Video,25.596178057065124,0.25,Linear
2489,Paid Social,28.28823311921582,0.3333333333333333,Linear
2489,Video,28.28823311921582,0.3333333333333333,Linear
2489,Display,14.14411655960791,0.1666666666666666,Linear
2489,Paid Search,14.14411655960791,0.1666666666666666,Linear
2490,Paid Social,38.55955253747973,0.3333333333333333,Linear
2490,Display,38.55955253747973,0.3333333333333333,Linear
2490,Paid Search,38.55955253747973,0.3333333333333333,Linear
2491,Video,57.55040593693624,0.5,Linear
2491,Paid Search,57.55040593693624,0.5,Linear
2492,Display,72.77272087571954,0.5,Linear
2492,Paid Search,48.51514725047969,0.3333333333333333,Linear
2492,Paid Social,24.257573625239846,0.1666666666666666,Linear
2493,Paid Search,59.8848565148004,0.5,Linear
2493,Display,19.9616188382668,0.1666666666666666,Linear
2493,Video,39.9232376765336,0.3333333333333333,Linear
2494,Affiliate,128.1882335717925,1.0,Linear
2495,Display,24.176305752559205,0.25,Linear
2495,Paid Search,48.35261150511841,0.5,Linear
2495,Video,12.088152876279604,0.125,Linear
2495,Paid Social,12.088152876279604,0.125,Linear
2496,Video,19.17776210249137,0.1666666666666666,Linear
2496,Paid Search,95.88881051245689,0.8333333333333333,Linear
2497,Paid Search,106.09467984331816,1.0,Linear
2498,Paid Search,51.89721597394168,0.4,Linear
2498,Paid Social,25.94860798697084,0.2,Linear
2498,Display,51.89721597394168,0.4,Linear
2499,Display,18.79274406123491,0.1666666666666666,Linear
2499,Video,37.58548812246982,0.3333333333333333,Linear
2499,Paid Search,56.378232183704725,0.5,Linear
2500,Paid Social,105.81794568762528,1.0,Linear
2501,Paid Search,30.196879493913958,0.25,Linear
2501,Display,90.59063848174186,0.75,Linear
2502,Paid Search,92.34636050548332,1.0,Linear
2503,Display,146.14818941569715,1.0,Linear
2504,Paid Social,33.05511153718311,0.25,Linear
2504,Paid Search,66.11022307436622,0.5,Linear
2504,Display,33.05511153718311,0.25,Linear
2505,Paid Search,73.46309624715313,1.0,Linear
2506,Affiliate,9.498510408798152,0.1428571428571428,Linear
2506,Video,9.498510408798152,0.1428571428571428,Linear
2506,Paid Search,28.49553122639445,0.4285714285714285,Linear
2506,Paid Social,18.997020817596304,0.2857142857142857,Linear
2507,Paid Social,23.174801673277564,0.2,Linear
2507,Paid Search,69.5244050198327,0.6000000000000001,Linear
2507,Display,23.174801673277564,0.2,Linear
2508,Paid Social,50.16252984571295,0.625,Linear
2508,Video,10.032505969142589,0.125,Linear
2508,Paid Search,20.065011938285178,0.25,Linear
2509,Display,50.01159100027349,0.6666666666666666,Linear
2509,Paid Social,25.005795500136745,0.3333333333333333,Linear
2510,Display,60.75502563355897,0.5,Linear
2510,Paid Search,60.75502563355897,0.5,Linear
2511,Video,26.0126990554624,0.25,Linear
2511,Affiliate,26.0126990554624,0.25,Linear
2511,Paid Search,26.0126990554624,0.25,Linear
2511,Paid Social,26.0126990554624,0.25,Linear
2512,Affiliate,39.90653998916402,0.25,Linear
2512,Email,39.90653998916402,0.25,Linear
2512,Paid Social,39.90653998916402,0.25,Linear
2512,Paid Search,39.90653998916402,0.25,Linear
2513,Video,10.75195357840659,0.1666666666666666,Linear
2513,Paid Social,32.25586073521977,0.5,Linear
2513,Display,10.75195357840659,0.1666666666666666,Linear
2513,Paid Search,10.75195357840659,0.1666666666666666,Linear
2514,Video,14.218280515454154,0.2,Linear
2514,Display,14.218280515454154,0.2,Linear
2514,Paid Search,28.436561030908308,0.4,Linear
2514,Paid Social,14.218280515454154,0.2,Linear
2515,Video,48.766025899603015,0.375,Linear
2515,Paid Social,48.766025899603015,0.375,Linear
2515,Display,16.25534196653434,0.125,Linear
2515,Affiliate,16.25534196653434,0.125,Linear
2516,Paid Search,17.107090235741396,0.2857142857142857,Linear
2516,Video,25.660635353612093,0.4285714285714285,Linear
2516,Display,8.553545117870698,0.1428571428571428,Linear
2516,Affiliate,8.553545117870698,0.1428571428571428,Linear
2517,Video,16.45550501710041,0.2,Linear
2517,Paid Social,49.36651505130124,0.6000000000000001,Linear
2517,Affiliate,16.45550501710041,0.2,Linear
2518,Paid Search,96.00259649168038,0.75,Linear
2518,Video,32.00086549722679,0.25,Linear
2519,Paid Search,61.53534680178581,0.6666666666666666,Linear
2519,Paid Social,15.383836700446452,0.1666666666666666,Linear
2519,Display,15.383836700446452,0.1666666666666666,Linear
2520,Paid Social,46.8511132705568,0.5,Linear
2520,Video,15.617037756852264,0.1666666666666666,Linear
2520,Display,15.617037756852264,0.1666666666666666,Linear
2520,Paid Search,15.617037756852264,0.1666666666666666,Linear
2521,Email,29.07700992315706,0.25,Linear
2521,Paid Search,29.07700992315706,0.25,Linear
2521,Video,29.07700992315706,0.25,Linear
2521,Paid Social,29.07700992315706,0.25,Linear
2522,Paid Search,71.32663003008287,0.5,Linear
2522,Video,71.32663003008287,0.5,Linear
2523,Display,54.56095690227604,1.0,Linear
2524,Paid Social,18.77615593458841,0.2,Linear
2524,Display,37.55231186917681,0.4,Linear
2524,Paid Search,37.55231186917681,0.4,Linear
2525,Video,100.11842019734858,1.0,Linear
2526,Display,29.714052684138164,0.3333333333333333,Linear
2526,Paid Search,59.42810536827633,0.6666666666666666,Linear
2527,Video,63.93803211963152,0.5,Linear
2527,Paid Search,31.96901605981576,0.25,Linear
2527,Paid Social,31.96901605981576,0.25,Linear
2528,Paid Search,18.85996385601869,0.1666666666666666,Linear
2528,Paid Social,37.71992771203739,0.3333333333333333,Linear
2528,Video,37.71992771203739,0.3333333333333333,Linear
2528,Display,18.85996385601869,0.1666666666666666,Linear
2529,Display,37.18023632156275,0.4,Linear
2529,Paid Search,37.18023632156275,0.4,Linear
2529,Paid Social,18.590118160781376,0.2,Linear
2530,Display,28.48302136581749,0.4,Linear
2530,Video,14.241510682908745,0.2,Linear
2530,Paid Search,14.241510682908745,0.2,Linear
2530,Affiliate,14.241510682908745,0.2,Linear
2531,Paid Social,22.99406887876939,0.4285714285714285,Linear
2531,Paid Search,22.99406887876939,0.4285714285714285,Linear
2531,Video,7.664689626256464,0.1428571428571428,Linear
2532,Display,30.29225650279197,0.25,Linear
2532,Paid Search,60.58451300558395,0.5,Linear
2532,Paid Social,30.29225650279197,0.25,Linear
2533,Display,25.64543987769128,0.25,Linear
2533,Paid Social,76.93631963307385,0.75,Linear
2534,Paid Social,47.75157260883895,0.5,Linear
2534,Display,47.75157260883895,0.5,Linear
2535,Display,61.37138437563132,1.0,Linear
2536,Paid Social,98.54618436874703,1.0,Linear
2537,Email,9.314456377404884,0.125,Linear
2537,Video,27.94336913221465,0.375,Linear
2537,Paid Search,27.94336913221465,0.375,Linear
2537,Paid Social,9.314456377404884,0.125,Linear
2538,Display,104.89678093938832,1.0,Linear
2539,Paid Search,93.49155872159837,0.8,Linear
2539,Display,23.372889680399588,0.2,Linear
2540,Paid Social,104.44389512664765,1.0,Linear
2541,Paid Search,74.80890152929948,1.0,Linear
2542,Paid Social,116.6431655588282,1.0,Linear
2543,Display,37.12137484664306,0.5,Linear
2543,Affiliate,37.12137484664306,0.5,Linear
2544,Display,44.46603701270993,0.375,Linear
2544,Affiliate,14.822012337569978,0.125,Linear
2544,Paid Search,14.822012337569978,0.125,Linear
2544,Video,14.822012337569978,0.125,Linear
2544,Paid Social,29.64402467513996,0.25,Linear
2545,Paid Social,36.64698406468095,0.25,Linear
2545,Video,54.97047609702143,0.375,Linear
2545,Display,18.323492032340475,0.125,Linear
2545,Paid Search,36.64698406468095,0.25,Linear
2546,Paid Search,79.99205678247726,1.0,Linear
2547,Video,54.07390255542165,0.5,Linear
2547,Paid Social,36.0492683702811,0.3333333333333333,Linear
2547,Paid Search,18.02463418514055,0.1666666666666666,Linear
2548,Paid Social,64.9566233497413,0.5,Linear
2548,Video,64.9566233497413,0.5,Linear
2549,Display,54.2542820739508,0.5,Linear
2549,Paid Social,54.2542820739508,0.5,Linear
2550,Video,26.18479614319529,0.2857142857142857,Linear
2550,Paid Search,26.18479614319529,0.2857142857142857,Linear
2550,Display,39.27719421479294,0.4285714285714285,Linear
2551,Affiliate,27.65138111030416,0.2,Linear
2551,Paid Social,27.65138111030416,0.2,Linear
2551,Video,55.30276222060832,0.4,Linear
2551,Paid Search,27.65138111030416,0.2,Linear
2552,Display,55.9532023710928,0.5,Linear
2552,Paid Social,55.9532023710928,0.5,Linear
2553,Paid Social,19.12371110562273,0.3333333333333333,Linear
2553,Paid Search,19.12371110562273,0.3333333333333333,Linear
2553,Display,19.12371110562273,0.3333333333333333,Linear
2554,Display,25.34592803716521,0.25,Linear
2554,Paid Search,38.01889205574781,0.375,Linear
2554,Paid Social,12.672964018582604,0.125,Linear
2554,Video,25.34592803716521,0.25,Linear
2555,Paid Search,48.81900123634981,0.6666666666666666,Linear
2555,Display,24.409500618174903,0.3333333333333333,Linear
2556,Video,14.324676924336432,0.125,Linear
2556,Paid Search,42.9740307730093,0.375,Linear
2556,Display,42.9740307730093,0.375,Linear
2556,Paid Social,14.324676924336432,0.125,Linear
2557,Video,40.18122234087036,0.4,Linear
2557,Paid Search,20.090611170435174,0.2,Linear
2557,Paid Social,20.090611170435174,0.2,Linear
2557,Display,20.090611170435174,0.2,Linear
2558,Paid Social,27.9551131485566,0.2857142857142857,Linear
2558,Display,13.9775565742783,0.1428571428571428,Linear
2558,Paid Search,55.910226297113205,0.5714285714285714,Linear
2559,Affiliate,11.654580454767585,0.1666666666666666,Linear
2559,Video,11.654580454767585,0.1666666666666666,Linear
2559,Paid Search,46.61832181907033,0.6666666666666666,Linear
2560,Video,74.24022819069961,1.0,Linear
2561,Display,34.45317522903203,0.375,Linear
2561,Email,11.484391743010676,0.125,Linear
2561,Paid Social,11.484391743010676,0.125,Linear
2561,Video,34.45317522903203,0.375,Linear
2562,Paid Search,55.39600937247004,0.5714285714285714,Linear
2562,Display,13.84900234311751,0.1428571428571428,Linear
2562,Paid Social,27.69800468623502,0.2857142857142857,Linear
2563,Paid Social,21.26054071910258,0.2857142857142857,Linear
2563,Display,10.63027035955129,0.1428571428571428,Linear
2563,Video,21.26054071910258,0.2857142857142857,Linear
2563,Paid Search,21.26054071910258,0.2857142857142857,Linear
2564,Paid Social,43.04518593491317,0.5714285714285714,Linear
2564,Display,32.28388945118488,0.4285714285714285,Linear
2565,Paid Search,74.54179713582445,1.0,Linear
2566,Paid Social,108.91203897078708,0.8,Linear
2566,Paid Search,27.22800974269677,0.2,Linear
2567,Paid Search,73.6716846434428,0.75,Linear
2567,Display,24.557228214480936,0.25,Linear
2568,Paid Search,29.33332062026011,0.25,Linear
2568,Paid Social,58.66664124052022,0.5,Linear
2568,Display,29.33332062026011,0.25,Linear
2569,Paid Social,20.847526053514088,0.2857142857142857,Linear
2569,Video,20.847526053514088,0.2857142857142857,Linear
2569,Paid Search,31.27128908027113,0.4285714285714285,Linear
2570,Paid Social,61.3440354242215,0.5,Linear
2570,Paid Search,61.3440354242215,0.5,Linear
2571,Paid Search,104.21400630055194,1.0,Linear
2572,Paid Search,38.87482026880674,0.5,Linear
2572,Paid Social,38.87482026880674,0.5,Linear
2573,Display,121.99203932497466,1.0,Linear
2574,Paid Social,24.476673611380168,0.2857142857142857,Linear
2574,Display,36.71501041707025,0.4285714285714285,Linear
2574,Video,12.238336805690084,0.1428571428571428,Linear
2574,Affiliate,12.238336805690084,0.1428571428571428,Linear
2575,Display,94.97476687191202,1.0,Linear
2576,Video,23.024982238380524,0.25,Linear
2576,Display,34.53747335757079,0.375,Linear
2576,Paid Social,11.512491119190262,0.125,Linear
2576,Affiliate,11.512491119190262,0.125,Linear
2576,Paid Search,11.512491119190262,0.125,Linear
2577,Display,75.52618343250214,1.0,Linear
2578,Paid Search,42.78308368849177,0.5,Linear
2578,Display,10.695770922122945,0.125,Linear
2578,Paid Social,21.39154184424589,0.25,Linear
2578,Video,10.695770922122945,0.125,Linear
2579,Paid Search,81.19998138824397,0.6666666666666666,Linear
2579,Paid Social,40.59999069412199,0.3333333333333333,Linear
2580,Paid Search,22.17199301680516,0.375,Linear
2580,Paid Social,14.781328677870109,0.25,Linear
2580,Video,7.390664338935053,0.125,Linear
2580,Display,14.781328677870109,0.25,Linear
2581,Video,28.257589208144687,0.375,Linear
2581,Paid Social,9.419196402714896,0.125,Linear
2581,Display,18.83839280542979,0.25,Linear
2581,Affiliate,18.83839280542979,0.25,Linear
2582,Paid Search,26.288145061888045,0.3333333333333333,Linear
2582,Video,26.288145061888045,0.3333333333333333,Linear
2582,Affiliate,26.288145061888045,0.3333333333333333,Linear
2583,Display,48.6470141744726,0.5,Linear
2583,Video,48.6470141744726,0.5,Linear
2584,Paid Search,27.1591521547716,0.2857142857142857,Linear
2584,Paid Social,40.7387282321574,0.4285714285714285,Linear
2584,Video,27.1591521547716,0.2857142857142857,Linear
2585,Paid Search,83.89455454647474,0.6666666666666666,Linear
2585,Paid Social,41.94727727323737,0.3333333333333333,Linear
2586,Paid Social,33.80442486662388,0.5,Linear
2586,Paid Search,33.80442486662388,0.5,Linear
2587,Display,54.14206426441694,0.5,Linear
2587,Paid Search,54.14206426441694,0.5,Linear
2588,Paid Search,40.430683077130944,0.5,Linear
2588,Video,40.430683077130944,0.5,Linear
2589,Paid Search,29.551103225616032,0.4285714285714285,Linear
2589,Display,9.850367741872011,0.1428571428571428,Linear
2589,Paid Social,29.551103225616032,0.4285714285714285,Linear
2590,Paid Social,24.710182269094187,0.3333333333333333,Linear
2590,Paid Search,24.710182269094187,0.3333333333333333,Linear
2590,Video,24.710182269094187,0.3333333333333333,Linear
2591,Paid Search,47.40916639659022,0.5,Linear
2591,Paid Social,23.70458319829511,0.25,Linear
2591,Display,23.70458319829511,0.25,Linear
2592,Video,20.83423336950732,0.25,Linear
2592,Display,20.83423336950732,0.25,Linear
2592,Paid Search,41.66846673901463,0.5,Linear
2593,Paid Search,109.95989074138508,1.0,Linear
2594,Display,66.02443166730708,0.6666666666666666,Linear
2594,Paid Search,33.01221583365354,0.3333333333333333,Linear
2595,Email,48.87108313377609,0.5,Linear
2595,Affiliate,48.87108313377609,0.5,Linear
2596,Video,24.78325625789283,0.3333333333333333,Linear
2596,Affiliate,12.391628128946415,0.1666666666666666,Linear
2596,Paid Search,37.174884386839246,0.5,Linear
2597,Paid Search,58.54260034583477,0.5,Linear
2597,Display,58.54260034583477,0.5,Linear
2598,Paid Search,34.79134024990229,0.4,Linear
2598,Display,17.395670124951145,0.2,Linear
2598,Affiliate,17.395670124951145,0.2,Linear
2598,Video,17.395670124951145,0.2,Linear
2599,Paid Search,17.943390487794982,0.2,Linear
2599,Display,53.83017146338494,0.6000000000000001,Linear
2599,Paid Social,17.943390487794982,0.2,Linear
2600,Paid Search,31.000601841302053,0.25,Linear
2600,Affiliate,31.000601841302053,0.25,Linear
2600,Video,62.00120368260411,0.5,Linear
2601,Paid Search,43.6399198820639,0.375,Linear
2601,Video,14.546639960687967,0.125,Linear
2601,Display,58.18655984275187,0.5,Linear
2602,Paid Social,49.53904986469806,0.6000000000000001,Linear
2602,Display,16.51301662156602,0.2,Linear
2602,Affiliate,16.51301662156602,0.2,Linear
2603,Video,21.766946483406507,0.1428571428571428,Linear
2603,Paid Social,43.53389296681301,0.2857142857142857,Linear
2603,Display,21.766946483406507,0.1428571428571428,Linear
2603,Paid Search,65.30083945021951,0.4285714285714285,Linear
2604,Video,86.24417394494952,0.75,Linear
2604,Paid Search,28.74805798164984,0.25,Linear
2605,Display,10.716232482988447,0.125,Linear
2605,Paid Search,32.14869744896535,0.375,Linear
2605,Affiliate,21.432464965976894,0.25,Linear
2605,Video,10.716232482988447,0.125,Linear
2605,Paid Social,10.716232482988447,0.125,Linear
2606,Paid Search,113.10232881427996,1.0,Linear
2607,Paid Social,41.52377665449597,0.375,Linear
2607,Paid Search,27.682517769663978,0.25,Linear
2607,Video,27.682517769663978,0.25,Linear
2607,Display,13.841258884831989,0.125,Linear
2608,Display,28.20592865814601,0.2,Linear
2608,Paid Search,28.20592865814601,0.2,Linear
2608,Paid Social,84.61778597443805,0.6000000000000001,Linear
2609,Display,21.61640669029803,0.3333333333333333,Linear
2609,Paid Search,21.61640669029803,0.3333333333333333,Linear
2609,Video,10.808203345149016,0.1666666666666666,Linear
2609,Paid Social,10.808203345149016,0.1666666666666666,Linear
2610,Paid Social,11.183105130069018,0.1428571428571428,Linear
2610,Video,33.549315390207056,0.4285714285714285,Linear
2610,Paid Search,11.183105130069018,0.1428571428571428,Linear
2610,Email,11.183105130069018,0.1428571428571428,Linear
2610,Display,11.183105130069018,0.1428571428571428,Linear
2611,Display,9.6572671691215,0.2,Linear
2611,Paid Search,19.314534338243,0.4,Linear
2611,Paid Social,9.6572671691215,0.2,Linear
2611,Video,9.6572671691215,0.2,Linear
2612,Paid Social,85.018055230601,1.0,Linear
2613,Paid Search,38.384486716313965,0.5,Linear
2613,Paid Social,38.384486716313965,0.5,Linear
2614,Video,29.25612263289191,0.375,Linear
2614,Paid Search,29.25612263289191,0.375,Linear
2614,Paid Social,19.50408175526127,0.25,Linear
2615,Paid Search,62.781464916036015,0.75,Linear
2615,Paid Social,20.927154972012005,0.25,Linear
2616,Email,17.82465852452747,0.3333333333333333,Linear
2616,Paid Search,35.64931704905494,0.6666666666666666,Linear
2617,Paid Search,55.881432709134685,0.5,Linear
2617,Display,55.881432709134685,0.5,Linear
2618,Display,47.39710307728385,0.5,Linear
2618,Video,47.39710307728385,0.5,Linear
2619,Paid Search,65.1880132269803,0.6666666666666666,Linear
2619,Display,32.59400661349015,0.3333333333333333,Linear
2620,Video,53.84937160682342,0.6666666666666666,Linear
2620,Paid Search,26.92468580341171,0.3333333333333333,Linear
2621,Display,64.55708390600341,1.0,Linear
2622,Display,13.754505682622574,0.2,Linear
2622,Affiliate,27.509011365245147,0.4,Linear
2622,Video,13.754505682622574,0.2,Linear
2622,Paid Search,13.754505682622574,0.2,Linear
2623,Paid Search,76.38721083645169,1.0,Linear
2624,Paid Search,37.946867795079626,0.5,Linear
2624,Video,18.973433897539813,0.25,Linear
2624,Paid Social,18.973433897539813,0.25,Linear
2625,Paid Search,34.877107559406106,0.5,Linear
2625,Email,34.877107559406106,0.5,Linear
2626,Video,24.986273808396817,0.3333333333333333,Linear
2626,Display,49.97254761679363,0.6666666666666666,Linear
2627,Affiliate,48.93638773030483,0.5,Linear
2627,Paid Search,48.93638773030483,0.5,Linear
2628,Video,35.1321877680057,0.4,Linear
2628,Paid Social,35.1321877680057,0.4,Linear
2628,Display,17.56609388400285,0.2,Linear
2629,Paid Search,24.937310574761344,0.2857142857142857,Linear
2629,Paid Social,49.87462114952269,0.5714285714285714,Linear
2629,Video,12.468655287380672,0.1428571428571428,Linear
2630,Paid Social,40.58257640471847,0.3333333333333333,Linear
2630,Video,40.58257640471847,0.3333333333333333,Linear
2630,Paid Search,40.58257640471847,0.3333333333333333,Linear
2631,Video,26.44802321153192,0.25,Linear
2631,Paid Social,26.44802321153192,0.25,Linear
2631,Display,26.44802321153192,0.25,Linear
2631,Paid Search,26.44802321153192,0.25,Linear
2632,Video,48.20382577399391,0.5,Linear
2632,Display,48.20382577399391,0.5,Linear
2633,Paid Social,67.68051924611325,0.5,Linear
2633,Video,33.840259623056625,0.25,Linear
2633,Paid Search,33.840259623056625,0.25,Linear
2634,Paid Search,50.444568791778806,0.6666666666666666,Linear
2634,Video,25.222284395889403,0.3333333333333333,Linear
2635,Display,27.19489442579889,0.3333333333333333,Linear
2635,Paid Search,54.38978885159778,0.6666666666666666,Linear
2636,Video,32.75082983153889,0.2857142857142857,Linear
2636,Paid Search,65.50165966307777,0.5714285714285714,Linear
2636,Display,16.375414915769444,0.1428571428571428,Linear
2637,Paid Social,64.92504523747392,0.6666666666666666,Linear
2637,Paid Search,32.46252261873696,0.3333333333333333,Linear
2638,Video,34.36642309212567,0.25,Linear
2638,Display,34.36642309212567,0.25,Linear
2638,Paid Search,34.36642309212567,0.25,Linear
2638,Paid Social,34.36642309212567,0.25,Linear
2639,Video,55.02684135434492,0.3333333333333333,Linear
2639,Affiliate,27.51342067717246,0.1666666666666666,Linear
2639,Paid Search,55.02684135434492,0.3333333333333333,Linear
2639,Display,27.51342067717246,0.1666666666666666,Linear
2640,Paid Search,91.83339528391411,1.0,Linear
2641,Display,85.24647452664304,1.0,Linear
2642,Paid Search,46.78975615359181,0.5,Linear
2642,Video,15.596585384530604,0.1666666666666666,Linear
2642,Paid Social,15.596585384530604,0.1666666666666666,Linear
2642,Display,15.596585384530604,0.1666666666666666,Linear
2643,Paid Social,52.95503040430927,1.0,Linear
2644,Paid Search,71.21951558850611,0.5,Linear
2644,Display,23.73983852950204,0.1666666666666666,Linear
2644,Video,23.73983852950204,0.1666666666666666,Linear
2644,Paid Social,23.73983852950204,0.1666666666666666,Linear
2645,Display,33.031312467716006,0.3333333333333333,Linear
2645,Paid Search,49.54696870157401,0.5,Linear
2645,Paid Social,16.515656233858003,0.1666666666666666,Linear
2646,Paid Search,73.05187464903449,0.5,Linear
2646,Affiliate,24.35062488301149,0.1666666666666666,Linear
2646,Paid Social,24.35062488301149,0.1666666666666666,Linear
2646,Video,24.35062488301149,0.1666666666666666,Linear
2647,Display,53.971459436146354,0.5714285714285714,Linear
2647,Video,13.492864859036588,0.1428571428571428,Linear
2647,Paid Search,26.985729718073177,0.2857142857142857,Linear
2648,Display,22.37269006247257,0.25,Linear
